,name,age,gender,party,votes,percent_votes,constituency,constituency_category
979,Mahaboobali Saggumanavar,31,M,IND,311,0.1896376153222315,Hangal,GEN
980,Shiddappa Kallappa Pujar,36,M,IND,267,0.1628078562412727,Hangal,GEN
981,Ravi Lamani,34,M,IND,198,0.1207339158643146,Hangal,GEN
982,Ramappa Siddappa Bommoji,63,M,IND,132,0.0804892772428763,Hangal,GEN
983,Basavaraj Bommai,58,M,BJP,83868,49.02439879818091,Shiggaon,GEN
984,Sayed Azeempeer Khadri,54,M,INC,74603,43.60861381624327,Shiggaon,GEN
985,Somanna Urf Swamiling Bevinamarad,56,M,IND,7203,4.2104586319370565,Shiggaon,GEN
986,Ashok Bevinamar,56,M,JD(S),1353,0.790885815495049,Shiggaon,GEN
987,NOTA,,,NOTA,1089,0.6365666319838199,Shiggaon,GEN
988,Sunil J A,37,M,IND,968,0.5658370062078398,Shiggaon,GEN
989,Mainuddin Katib,27,M,AIMEP,950,0.5553152436957106,Shiggaon,GEN
990,Shivappa Kabanur,66,M,IND,352,0.2057589113483054,Shiggaon,GEN
991,Hathiwale Sikhandar,51,M,PPRP,237,0.1385365397430351,Shiggaon,GEN
992,Duddusab Kanavalli,37,M,IND,143,0.083589557735249,Shiggaon,GEN
993,Mohan Hittanagi,33,M,IND,111,0.0648842021581304,Shiggaon,GEN
994,Mahabubakhan Pathan,53,M,IND,102,0.0596233209020657,Shiggaon,GEN
995,Parameshi Shetibar,32,M,IND,95,0.055531524369571,Shiggaon,GEN
996,Neharu Olekar,61,M,BJP,86565,50.74417759436313,Haveri,SC
997,Rudrappa Lamani,59,M,INC,75261,44.1178022287225,Haveri,SC
998,Sanjay Dange,51,M,JD(S),3099,1.816625730548505,Haveri,SC
999,NOTA,,,NOTA,2062,1.2087390307812251,Haveri,SC
1000,Basavaraj Nagappa Nagammanavar,33,M,IND,1088,0.6377827669689491,Haveri,SC
1001,Duragesh Megalamani,37,M,BJC,689,0.4038900059205936,Haveri,SC
1002,Babakka Balayya Ballari,57,F,AIMEP,326,0.1911003511322403,Haveri,SC
1003,Pradeep Ramanna Malagavi,28,M,IND,319,0.1869969693594621,Haveri,SC
1004,Kalavati Chavhan,56,F,IND,308,0.1805487980022393,Haveri,SC
1005,Basavaraj Teekehalli,30,M,KJP,247,0.1447907568394581,Haveri,SC
1006,Kenchamma Hanumantappa Naganoor,31,F,BBKD,239,0.1401011776705688,Haveri,SC
1007,Duragappa Galeppa Madar,67,M,IND,221,0.1295496245405678,Haveri,SC
1008,Renuka Kenchallanavar,50,F,RPI(A),167,0.0978949651505647,Haveri,SC
1009,Ballary Virupakshappa Rudrappa,56,M,BJP,91721,54.97773222324121,Byadgi,GEN
1010,S.R.Patil,64,M,INC,70450,42.22785659911408,Byadgi,GEN
1011,NOTA,,,NOTA,1469,0.8805212398026769,Byadgi,GEN
1012,Shivabasappa Channabasappa Bagannanavar,50,M,BSP,875,0.5244765723807641,Byadgi,GEN
1013,Sadar Shivamurthy Basappa,37,M,IND,726,0.4351657046267824,Byadgi,GEN
1014,Umesh Yallappa Karigar,33,M,IND,508,0.3044961128793464,Byadgi,GEN
1015,Aralimard Zakeer Husain,31,M,AIMEP,448,0.2685320050589512,Byadgi,GEN
1016,Annayya Nagappa Chavadi,26,M,JANSAMAP,380,0.2277726828625032,Byadgi,GEN
1017,Damodar Raghavendar Maruti,42,M,IND,256,0.1534468600336863,Byadgi,GEN
1018,Basavanagouda Patil,62,M,INC,72461,48.10018188335568,Hirekerur,GEN
1019,Ujaneshwara Banakar,58,M,BJP,71906,47.73176851692045,Hirekerur,GEN
1020,Siddappa Gudadappanavar,61,M,JD(S),3597,2.38771689922069,Hirekerur,GEN
1021,NOTA,,,NOTA,972,0.6452212471622214,Hirekerur,GEN
1022,Rajashekhar Dudihalli,44,M,IND,555,0.368413366435219,Hirekerur,GEN
1023,Mahadevappa Malammanavar,50,M,AIMEP,317,0.2104270939819178,Hirekerur,GEN
1024,Parameshappa Kaginelli,64,M,IND,312,0.2071080546446636,Hirekerur,GEN
1025,Manjunath Manohar Sanu,32,M,IND,193,0.1281149184180131,Hirekerur,GEN
1026,Veerabhadrappa Kumbar,43,M,KPJP,132,0.0876226385035115,Hirekerur,GEN
1027,Vinay Patil,32,M,JANSAMAP,110,0.0730188654195929,Hirekerur,GEN
1028,Harish Ingalagondi,31,M,KJP,91,0.0604065159380269,Hirekerur,GEN
1029,R Shankar S O M Ramachandra,52,M,KPJP,63910,35.639997546299654,Ranibennur,GEN
1030,Krishnappa Koliwad S O Bheemappa Koliwad,74,M,INC,59572,33.22087206740984,Ranibennur,GEN
1031,Basavaraj Dr.Kelagar,56,M,BJP,48973,27.31024252597297,Ranibennur,GEN
1032,NOTA,,,NOTA,1420,0.7918760212133549,Ranibennur,GEN
1033,Rukmani Sawkar,62,F,IND,1226,0.6836901422588544,Ranibennur,GEN
1034,Shripad Sawkar,61,M,JD(S),1219,0.6797865280697744,Ranibennur,GEN
1035,Veeranagouda Channaveeragouda Patil,73,M,IND,775,0.4321858566481338,Ranibennur,GEN
1036,Hanumantappa D Kabbar,34,M,IND,740,0.4126677857027341,Ranibennur,GEN
1037,Parajan Tabasum Koppal,43,F,AIMEP,628,0.3502099586774554,Ranibennur,GEN
1038,Sunil Banakar B A Sunil,51,M,IND,311,0.1734320018291221,Ranibennur,GEN
1039,Dillepppa Kenchappa Hittalamani,54,M,JD(U),306,0.1706437059797793,Ranibennur,GEN
1040,Shivayogisami Mahanubhavimath,52,M,IND,241,0.1343958599383229,Ranibennur,GEN
1041,P. T. Parameshwara Naik,54,M,INC,54097,38.645959094448536,Hadagalli,SC
1042,Odo Gangappa,61,M,IND,44919,32.08935498389067,Hadagalli,SC
1043,Chandranaik. B,57,M,BJP,28255,20.184882234017472,Hadagalli,SC
1044,Kayannanavara Putrappa,32,M,JD(S),8327,5.948664461605504,Hadagalli,SC
1045,NOTA,,,NOTA,2025,1.4466248990934485,Hadagalli,SC
1046,Krishna Naik. L,40,M,AIMEP,1534,1.0958630099799258,Hadagalli,SC
1047,Harish Kumar. V,54,M,KPJP,824,0.5886513169644452,Hadagalli,SC
1048,Bheema Naik L.B.P.,43,M,INC,78337,44.46014665486163,Hagaribommanahalli,SC
1049,K.Nemiraja Naik,46,M,BJP,71105,40.355626688460575,Hagaribommanahalli,SC
1050,Parameshwara.L,60,M,IND,17058,9.681264046856908,Hagaribommanahalli,SC
1051,S.Krushna Naik,47,M,JD(S),5100,2.894503847987469,Hagaribommanahalli,SC
1052,B.Malamma,43,F,CPM,1493,0.8473518127539785,Hagaribommanahalli,SC
1053,NOTA,,,NOTA,1345,0.7633544461849304,Hagaribommanahalli,SC
1054,Ajjaiah.H,47,M,AIMEP,675,0.3830960975277531,Hagaribommanahalli,SC
1055,V.Hanumanthappa,63,M,AIFB,521,0.2956934323140139,Hagaribommanahalli,SC
1056,Santhosh Guledatti,29,M,CPI(ML)(L),305,0.1731026811051329,Hagaribommanahalli,SC
1057,C.H.Lingappa Chaluvadi,42,M,RPI,257,0.1458602919476038,Hagaribommanahalli,SC
1058,Anand Singh,52,M,INC,83214,50.08968879792934,Vijayanagara,GEN
1059,H.R.Gaviyappa,55,M,BJP,74986,45.13694094985853,Vijayanagara,GEN
1060,Deepak Singh,50,M,JD(S),3835,2.3084331547583217,Vijayanagara,GEN
1061,NOTA,,,NOTA,1754,1.0557996749533498,Vijayanagara,GEN
1062,T.S.Sheela,56,F,IND,638,0.3840365978450611,Vijayanagara,GEN
1063,G Shafi Sab,49,M,IND,463,0.2786974056461807,Vijayanagara,GEN
1064,Shabbir H,30,M,IND,330,0.1986396195750315,Vijayanagara,GEN
1065,S.Alimbasha,29,M,IND,227,0.1366399807379762,Vijayanagara,GEN
1066,Pa.Ya.Ganesh,44,M,IND,196,0.117979895262746,Vijayanagara,GEN
1067,S.M.Manohar,63,M,IND,178,0.1071450069222897,Vijayanagara,GEN
1068,L.S.Basheer Ahamed,49,M,IND,173,0.1041353157166074,Vijayanagara,GEN
1069,Umesh.K,34,M,IND,136,0.0818636007945584,Vijayanagara,GEN
1070,J N Ganesh,39,M,INC,80592,48.61969111969111,Kampli,ST
1071,T H Suresh Babu,35,M,BJP,75037,45.268460424710426,Kampli,ST
1072,K Raghavendra,35,M,JD(S),4832,2.9150579150579152,Kampli,ST
1073,NOTA,,,NOTA,2125,1.281973938223938,Kampli,ST
1074,B Shanthi Lakshmi,33,F,PPOI,1217,0.7341940154440154,Kampli,ST
1075,V Shivashankrappa,50,M,CPM,1111,0.6702461389961392,Kampli,ST
1076,Gali Mallayya,46,M,IND,846,0.5103764478764479,Kampli,ST
1077,M.S. Somalingappa,58,M,BJP,82546,54.25268318972599,Siruguppa,ST
1078,B. Murali Krishna,28,M,INC,61275,40.272492458150126,Siruguppa,ST
1079,Hosamane B. Maruthi,58,M,JD(S),2482,1.6312741947144611,Siruguppa,ST
1080,NOTA,,,NOTA,1997,1.312511912507969,Siruguppa,ST
1081,B.M.Venkatesha Nayaka,43,M,IND,1274,0.8373260773836517,Siruguppa,ST
1082,B. Sreenivas,55,M,IND,956,0.62832317894723,Siruguppa,ST
1083,Dodda Yallappa,31,M,AIMEP,813,0.5343375988327386,Siruguppa,ST
1084,Parashu Rama,26,M,IND,468,0.3075891712837904,Siruguppa,ST
1085,M.H.Veereshappa Hunasemaradavaru,64,M,AIFB,340,0.2234622184540358,Siruguppa,ST
1086,B Nagendra,47,M,INC,79186,48.54224903143544,Bellary,ST
1087,Sanna Pakkirappa,59,M,BJP,76507,46.89998038350252,Bellary,ST
1088,D Ramesh,30,M,JD(S),3212,1.969005933990486,Bellary,ST
1089,NOTA,,,NOTA,1695,1.039061350595851,Bellary,ST
1090,Basappa Gadekal,39,M,AIMEP,769,0.4714089549310971,Bellary,ST
1091,H Pakkirappa,45,M,IND,660,0.404590260409004,Bellary,ST
1092,B Narayanappa,58,M,IND,401,0.2458192339757736,Bellary,ST
1093,Raghu B,34,M,PPOI,358,0.2194595654945809,Bellary,ST
1094,G Alivelu,30,F,IND,340,0.2084252856652444,Bellary,ST
1095,G. Somasekhara Reddy,52,M,BJP,76589,50.63166454018391,Bellary City,GEN
1096,Anil.H. Lad,44,M,INC,60434,39.95187317789075,Bellary City,GEN
1097,Mohamad Iqbal Hothur,61,M,JD(S),6255,4.135072421612116,Bellary City,GEN
1098,NOTA,,,NOTA,1016,0.6716600448214085,Bellary City,GEN
1099,Mekala Eswara Reddy,54,M,KPJP,913,0.6035685245294744,Bellary City,GEN
1100,Altaf Hussain,29,M,IND,733,0.4845736346989098,Bellary City,GEN
1101,B.V.Tejas,34,M,IND,636,0.4204486107346611,Bellary City,GEN
1102,M.M. Ananda Kumar,52,M,IND,519,0.3431019323447943,Bellary City,GEN
1103,Mohammed Ismail,47,M,NCP,442,0.2921985628061639,Bellary City,GEN
1104,P. Vijayalakshmi,46,F,PPOI,369,0.2439395241526572,Bellary City,GEN
1105,Rajasab,48,M,BDBRAJP,345,0.2280735388419152,Bellary City,GEN
1106,D. Parthasarathy,52,M,JAHP,330,0.2181572980227015,Bellary City,GEN
1107,Gonal Jumari. B.,27,M,SP,300,0.1983248163842741,Bellary City,GEN
1108,M. Jayaramulu,44,M,AIMEP,295,0.1950194027778695,Bellary City,GEN
1109,Tapal Ganesh,52,M,JD(U),233,0.1540322740584529,Bellary City,GEN
1110,Hafeez Mohammed Ismail H.M.Ismail,56,M,KAJP,205,0.1355219578625873,Bellary City,GEN
1111,Dr. K.R.Ravikumar,39,M,IND,192,0.1269278824859354,Bellary City,GEN
1112,U. Urukundu,48,M,SHS,158,0.1044510699623844,Bellary City,GEN
1113,Tejesh Kumar. M. Patil,30,M,BBKD,156,0.1031289045198225,Bellary City,GEN
1114,B.Shekharbabu,58,M,IND,153,0.1011456563559798,Bellary City,GEN
1115,Srinivas Yadav,47,M,IND,135,0.0892461673729233,Bellary City,GEN
1116,Handi Rafeeq Sab,62,M,IND,131,0.0866018364877997,Bellary City,GEN
1117,Madhusudana. P.,38,M,IND,124,0.0819742574388333,Bellary City,GEN
1118,E. Iramma,26,F,IND,119,0.0786688438324287,Bellary City,GEN
1119,H.V. Kiran,38,M,APOI,115,0.0760245129473051,Bellary City,GEN
1120,Gangi Reddy,61,M,IND,111,0.0733801820621814,Bellary City,GEN
1121,P. Narayana Murthy,59,M,IND,110,0.0727190993409005,Bellary City,GEN
1122,Valisab. P.,67,M,IND,86,0.0568531140301586,Bellary City,GEN
1123,Ane Narayana Swamy,44,M,IND,63,0.0416482114406975,Bellary City,GEN
1124,E Tukaram,51,M,INC,78106,49.52507767421216,Sandur,ST
1125,D Raghavendra (Manju),34,M,BJP,64096,40.641684103734704,Sandur,ST
1126,Bangara Hanumanta,36,M,IND,7191,4.55963477268404,Sandur,ST
1127,B Vasanth Kumar,50,M,JD(S),4343,2.7537885993278803,Sandur,ST
1128,NOTA,,,NOTA,1803,1.1432375879779342,Sandur,ST
1129,A.Ramanjanappa,50,M,SUCI,1243,0.7881554752393635,Sandur,ST
1130,Chetan.N,30,M,AIMEP,928,0.5884217868239173,Sandur,ST
1131,N.Y. Gopalakrishna,68,M,BJP,50085,32.93419079933717,Kudligi,ST
1132,N.T. Bommanna,74,M,JD(S),39272,25.82393014019306,Kudligi,ST
1133,Lokesh. V. Nayaka,41,M,IND,29514,19.407401562376705,Kudligi,ST
1134,Raghu Gujjal,40,M,INC,23316,15.331807780320366,Kudligi,ST
1135,H.Veeranna,44,M,CPI,3414,2.2449301664956995,Kudligi,ST
1136,NOTA,,,NOTA,2055,1.3512980351929298,Kudligi,ST
1137,Basappa. N,32,M,SJPA,1412,0.9284831268576238,Kudligi,ST
1138,H. P. Sharanappa,50,M,AIMEP,1035,0.6805807622504537,Kudligi,ST
1139,Mahadevappa,51,M,IND,1016,0.6680870091270154,Kudligi,ST
1140,G.Eshappa,54,M,JD(U),957,0.6292906178489702,Kudligi,ST
1141,B. Sreeramulu,47,M,BJP,84018,43.63460729476652,Molakalmuru,ST
1142,Dr B. Yogesh Babu,34,M,INC,41973,21.79860710780113,Molakalmuru,ST
1143,S. Thippeswamy,69,M,IND,41152,21.37222213566417,Molakalmuru,ST
1144,Patel G. M. Thippeswamy (Yattinahattygowdru),65,M,JD(S),15262,7.926294086180661,Molakalmuru,ST
1145,S. Chandranna (Yattinahatty),41,M,IND,3223,1.67385964092257,Molakalmuru,ST
1146,K. Raghavendra,37,M,PPOI,1427,0.7411100551028569,Molakalmuru,ST
1147,S. P. Raju (Sasalahatty Rajanna),68,M,IND,1366,0.7094298074775771,Molakalmuru,ST
1148,NOTA,,,NOTA,1361,0.7068330658689477,Molakalmuru,ST
1149,D. H. Parameshwarappa,51,M,IND,842,0.4372912868932064,Molakalmuru,ST
1150,P . Sumalatha,26,F,AIMEP,791,0.4108045224851856,Molakalmuru,ST
1151,S. Chandranna,55,M,IND,725,0.3765275332512762,Molakalmuru,ST
1152,B. Gireesha,32,M,IND,409,0.2124134635858924,Molakalmuru,ST
1153,T Raghumurthy,55,M,INC,72874,43.1207100591716,Challakere,ST
1154,Raveesh Kumar,39,M,JD(S),59335,35.1094674556213,Challakere,ST
1155,K T Kumaraswamy,34,M,BJP,33471,19.805325443786984,Challakere,ST
1156,NOTA,,,NOTA,1730,1.0236686390532543,Challakere,ST
1157,K P Bhuthaiah,70,M,SWARAJ,1590,0.940828402366864,Challakere,ST
1158,G H Thippareddy,70,M,BJP,82896,43.77739519851287,Chitradurga,GEN
1159,K.C.Veerendra (Pappy),44,M,JD(S),49911,26.358009695919897,Chitradurga,GEN
1160,H.A. Shanmukhappa (Hanumali),66,M,INC,49014,25.88430380549013,Chitradurga,GEN
1161,NOTA,,,NOTA,1427,0.7535990029467992,Chitradurga,GEN
1162,N.Suresh,49,M,IND,1287,0.6796649732253193,Chitradurga,GEN
1163,V.S.Bhutharaja,30,M,IND,994,0.5249316110225076,Chitradurga,GEN
1164,M.T.Chandranna,41,M,IND,789,0.4166710675017692,Chitradurga,GEN
1165,Jagadeesh,30,M,SJPL,610,0.3221411295007341,Chitradurga,GEN
1166,P.S.Puttaswamy (Swamy),45,M,IND,466,0.246094698930069,Chitradurga,GEN
1167,Dr. Doddamallaiah,63,M,SWARAJ,350,0.1848350743036998,Chitradurga,GEN
1168,B.E.Shyam Sundar Kulakarni,30,M,BJC,328,0.1732168696331815,Chitradurga,GEN
1169,Ganesh,53,M,IND,262,0.1383622556216267,Chitradurga,GEN
1170,M.Kiran,32,M,IND,218,0.1151258462805902,Chitradurga,GEN
1171,Syed Ismail,41,M,AIMEP,184,0.0971704390625165,Chitradurga,GEN
1172,G.S. Nagaraja,62,M,KSRKP,183,0.0966423388502202,Chitradurga,GEN
1173,K.S.Saraswathi,49,F,SP,154,0.0813274326936279,Chitradurga,GEN
1174,Raja Madakari Nayaka,47,M,KP,153,0.0807993324813316,Chitradurga,GEN
1175,H.M.Hanumappa,48,M,KJP,132,0.0697092280231096,Chitradurga,GEN
1176,K Poornima,42,F,BJP,77733,41.17497497179361,Hiriyur,GEN
1177,D Sudhakar,58,M,INC,64858,34.35511979108731,Hiriyur,GEN
1178,D Yashodhara,60,M,JD(S),42044,22.27060125962063,Hiriyur,GEN
1179,NOTA,,,NOTA,1160,0.6144490881257714,Hiriyur,GEN
1180,D.N.Nagendraiah,65,M,SP,758,0.4015106972408058,Hiriyur,GEN
1181,M P Sriranganatha,55,M,IND,415,0.2198244582518923,Hiriyur,GEN
1182,S R Rangaswamy,35,M,IND,329,0.174270474132223,Hiriyur,GEN
1183,Samiulla,43,M,AIMEP,313,0.1657953142960055,Hiriyur,GEN
1184,Mahesh R,42,M,BRMSC,267,0.1414292297668801,Hiriyur,GEN
1185,N Vijayalakshmi,43,F,KJP,229,0.1213007251558634,Hiriyur,GEN
1186,Rangaiah S,38,M,IND,223,0.1181225402172819,Hiriyur,GEN
1187,A Shivashankarappa,63,M,PRRJP,177,0.0937564556881564,Hiriyur,GEN
1188,Shashikanth C M,26,M,PPOI,144,0.0762764385259578,Hiriyur,GEN
1189,H Lokesh,45,M,RPI(A),137,0.0725685560976126,Hiriyur,GEN
1190,Gulihatti D Shekar,49,M,BJP,90562,56.6557811893948,Hosadurga,GEN
1191,B G Govindappa,63,M,INC,64570,40.39513031292619,Hosadurga,GEN
1192,Shashikumar,52,M,JD(S),1575,0.9853233737472316,Hosadurga,GEN
1193,NOTA,,,NOTA,1326,0.82954844037386,Hosadurga,GEN
1194,M S Sathish Jangama,44,M,IND,562,0.3515884038386947,Hosadurga,GEN
1195,Shamanth A R,38,M,IND,287,0.1795478147717177,Hosadurga,GEN
1196,C S Thyagarajan,57,M,IND,221,0.1382580733956433,Hosadurga,GEN
1197,Prakashmurthy,47,M,KJP,188,0.117613202707606,Hosadurga,GEN
1198,G R Revanna Goravinakallu,61,M,IND,157,0.0982195363036922,Hosadurga,GEN
1199,Manjunatha V Bandre,47,M,KPJP,141,0.0882099020307045,Hosadurga,GEN
1200,B T Girisha,39,M,IND,135,0.0844562891783341,Hosadurga,GEN
1201,M C Dhananjaya,50,M,IND,122,0.0763234613315316,Hosadurga,GEN
1202,M. Chandrappa,66,M,BJP,107976,57.28595227231732,Holalkere,SC
1203,H.Anjaneya,63,M,INC,69036,36.62659295650605,Holalkere,SC
1204,Srinivasa Gaddige. T,39,M,JD(S),3553,1.8850206381375805,Holalkere,SC
1205,Hanumanthappa Durga,55,M,IND,1782,0.9454283076727183,Holalkere,SC
1206,M.Hanumakka,57,F,IND,1402,0.7438218223104103,Holalkere,SC
1207,G.Shanthappa,39,M,IND,1015,0.5385015332703755,Holalkere,SC
1208,C.T. Viswanatha,60,M,IND,684,0.3628916736521546,Holalkere,SC
1209,Niranjana.A.D. Cheelangi,37,M,ASP,523,0.2774741890644398,Holalkere,SC
1210,NOTA,,,NOTA,398,0.211156266247891,Holalkere,SC
1211,Hulappa.R,63,M,IND,281,0.1490826904916015,Holalkere,SC
1212,Dayananda .T,39,M,BJC,268,0.1421856265186804,Holalkere,SC
1213,H.Vittal Naik,64,M,IND,258,0.1368801926933565,Holalkere,SC
1214,S.Thippeswamy,51,M,RPSN,215,0.1140668272444637,Holalkere,SC
1215,H.Ramachandrappa,48,M,JD(U),203,0.1077003066540751,Holalkere,SC
1216,G.N.Paramesha,50,M,INCP,191,0.1013337860636864,Holalkere,SC
1217,Holiyappa.K,31,M,IND,144,0.0763982470846641,Holalkere,SC
1218,A.Basavarajappa,71,M,IND,139,0.0737455301720021,Holalkere,SC
1219,M.H.Shashidhar,35,M,KPJP,119,0.0631346625213543,Holalkere,SC
1220,H.Anjaneya,39,M,IND,113,0.05995140222616,Holalkere,SC
1221,M.Durugeshappa,50,M,IND,94,0.0498710779580446,Holalkere,SC
1222,S.Meetya Naik,47,M,SP,92,0.0488099911929798,Holalkere,SC
1223,S.V.Ramachandra,60,M,BJP,78948,53.22277277783396,Jagalur,ST
1224,H.P.Rajesh,52,M,INC,49727,33.523443556813966,Jagalur,ST
1225,Devendrappa.B,56,M,JD(S),13401,9.034280513702091,Jagalur,ST
1226,A.L.Pushpa Lakshmana Swamy,45,F,IND,1856,1.2512218963831867,Jagalur,ST
1227,NOTA,,,NOTA,855,0.5763980179997977,Jagalur,ST
1228,Ajjappa.T,37,M,CPI(ML)(L),847,0.5710048201705598,Jagalur,ST
1229,M. Nagendrappa,58,M,IND,531,0.3579735059156638,Jagalur,ST
1230,M.B.Hanumanthappa,63,M,IND,509,0.3431422118852597,Jagalur,ST
1231,P.Basavaraja,32,M,KRRS,464,0.3128054740957967,Jagalur,ST
1232,B.H.Siddappa,63,M,SP,358,0.2413456028583948,Jagalur,ST
1233,G.N.Bheemappa,43,M,IND,341,0.2298850574712644,Jagalur,ST
1234,G.Kenchanagowda,32,M,IND,273,0.1840428759227424,Jagalur,ST
1235,Chandranna,60,M,IND,225,0.1516836889473152,Jagalur,ST
1236,G Karunakara Reddy,56,M,BJP,67603,40.14096215279015,Harapanahalli,GEN
1237,M P Ravindra,49,M,INC,57956,34.412816036671536,Harapanahalli,GEN
1238,Arasikere N Kotresh,41,M,JD(S),37685,22.376405761991283,Harapanahalli,GEN
1239,NOTA,,,NOTA,954,0.5664612205636113,Harapanahalli,GEN
1240,Abdul Bhari,40,M,JAHP,783,0.4649257187644733,Harapanahalli,GEN
1241,Krishnamurthy R,44,M,NCP,733,0.4352369755483511,Harapanahalli,GEN
1242,Lalithamma,43,F,AIMEP,631,0.3746719393874618,Harapanahalli,GEN
1243,B Vinayakumar,28,M,IND,404,0.2398850451862672,Harapanahalli,GEN
1244,H T Shreepathi,54,M,IND,394,0.2339472965430427,Harapanahalli,GEN
1245,A T Dadakhalandar,36,M,IND,331,0.1965394800907288,Harapanahalli,GEN
1246,Idli Ramappa,55,M,CPI(ML)(L),306,0.1816951084826677,Harapanahalli,GEN
1247,G Kaliveeragouda,43,M,IND,238,0.1413184177087415,Harapanahalli,GEN
1248,Gadagi Gajendra,32,M,IND,219,0.1300366952866151,Harapanahalli,GEN
1249,B L Channanaik,34,M,SP,177,0.1050981509850725,Harapanahalli,GEN
1250,S Ramappa,59,M,INC,64801,39.29071649881463,Harihar,GEN
1251,Harish B.P.,57,M,BJP,57541,34.88876897051423,Harihar,GEN
1252,Shivashankar H.S.,50,M,JD(S),38204,23.16418779217472,Harihar,GEN
1253,P Beerappa,43,M,INCP,1714,1.0392476671497086,Harihar,GEN
1254,NOTA,,,NOTA,1006,0.6099668338113226,Harihar,GEN
1255,Sanketh S.,34,M,IND,427,0.258902423496456,Harihar,GEN
1256,H Nagaraja Palegara,37,M,IND,329,0.199482195153007,Harihar,GEN
1257,Nagappa D.,31,M,IND,274,0.166134107817398,Harihar,GEN
1258,Beerappa,49,M,CPI(ML)(L),174,0.1055012217526542,Harihar,GEN
1259,Shabbir Ahamed,33,M,SJPL,159,0.0964062888429426,Harihar,GEN
1260,Naveen T.K.,33,M,IND,155,0.0939809734003528,Harihar,GEN
1261,Thippesh L,36,M,IND,143,0.0867050270725836,Harihar,GEN
1262,S.A. Ravindranath,72,M,BJP,76540,48.65026346399537,Davanagere North,GEN
1263,S.S. Mallikarjun,50,M,INC,72469,46.06265930196343,Davanagere North,GEN
1264,Ananda. M,34,M,JD(S),5381,3.4202647987948667,Davanagere North,GEN
1265,NOTA,,,NOTA,1070,0.6801121231575,Davanagere North,GEN
1266,Anandappa Jyothi,34,M,SHS,541,0.3438697744188854,Davanagere North,GEN
1267,M.Hanumanthappa,67,M,IND,260,0.1652608897392056,Davanagere North,GEN
1268,S.S. Subhan Khan,50,M,IND,219,0.1392005186649462,Davanagere North,GEN
1269,B. P. Madev,58,M,IND,184,0.1169538604308224,Davanagere North,GEN
1270,B .V. Thippeswamy. Goshale,47,M,IND,177,0.1125045287839976,Davanagere North,GEN
1271,Hebbalu Kenchaveerappa,74,M,VJCP,148,0.0940715833900093,Davanagere North,GEN
1272,Nagaraj. S,34,M,SBKP,123,0.078181113222778,Davanagere North,GEN
1273,Naseer Hussain,41,M,KPJP,111,0.070553687542507,Davanagere North,GEN
1274,K.G.P. Gnanaprakash,38,M,IND,104,0.0661043558956822,Davanagere North,GEN
1275,Shamanur Shivashankarappa,86,M,INC,71369,52.44905308180169,Davanagere South,GEN
1276,Yashavantha Rao Jadhav,58,M,BJP,55485,40.775907049892346,Davanagere South,GEN
1277,J. Amanulla Khan,44,M,JD(S),6020,4.424095889706261,Davanagere South,GEN
1278,NOTA,,,NOTA,888,0.6525908887141461,Davanagere South,GEN
1279,Nowshin Taj,32,F,AIMEP,869,0.6386277953745416,Davanagere South,GEN
1280,Ahamed Kabeer Ali,39,M,IND,514,0.3777384198187737,Davanagere South,GEN
1281,Sadiq K,36,M,IND,261,0.1918088085071983,Davanagere South,GEN
1282,Muddapurada Rehman Sab,57,M,LAD,202,0.1484497291894791,Davanagere South,GEN
1283,H. Shaik Habeebulla,30,M,KPJP,192,0.1411007326949505,Davanagere South,GEN
1284,Raghavendra K L,47,M,AAAP,157,0.1153792449641001,Davanagere South,GEN
1285,Rizwan Sab H B,51,M,JAHP,116,0.0852483593365325,Davanagere South,GEN
1286,N. Linganna.,65,M,BJP,50556,32.58251000560701,Mayakonda,SC
1287,K.S.Basavaraj [Basavanthappa],49,M,INC,44098,28.42043528418501,Mayakonda,SC
1288,Anandappa.H.,63,M,IND,27321,17.607934881382803,Mayakonda,SC
1289,M.Basavarajanaik,56,M,JD(U),16640,10.724206157395772,Mayakonda,SC
1290,Sheela Naik,52,F,JD(S),11085,7.144100075404574,Mayakonda,SC
1291,NOTA,,,NOTA,1258,0.8107602972358101,Mayakonda,SC
1292,H. Narasimhamurthy,36,M,SJPL,930,0.5993696950948357,Mayakonda,SC
1293,Bharath.L,28,M,IND,902,0.5813241558876794,Mayakonda,SC
1294,Vimala Rudrappa,50,F,AIMEP,671,0.4324484574286395,Mayakonda,SC
1295,Srinivasa.P,34,M,ABHM,660,0.4253591384543995,Mayakonda,SC
1296,M.Nagarajappa,63,M,IND,618,0.3982908296436651,Mayakonda,SC
1297,K.C. Basavarajappa.,29,M,KPJP,424,0.2732610222797961,Mayakonda,SC
1298,K Madalu Virupakshappa,70,M,BJP,73794,46.67729325591104,Channagiri,GEN
1299,Vadnal Rajanna,66,M,INC,48014,30.37053904639012,Channagiri,GEN
1300,D Ramesha,47,M,JD(S),29106,18.41056586587726,Channagiri,GEN
1301,Mahima J Patel,57,M,JD(U),3954,2.501043682872216,Channagiri,GEN
1302,NOTA,,,NOTA,946,0.5983781800700849,Channagiri,GEN
1303,B R Rudresha,40,M,KRRS,684,0.4326539906637823,Channagiri,GEN
1304,Vijaykumar M T,38,M,AIMEP,464,0.2934962743684137,Channagiri,GEN
